SUID;adjustedPValue_Bingo-astrocytoma-unique;description_Bingo-astrocytoma-unique;N_Bingo-astrocytoma-unique;name;nn_Bingo-astrocytoma-unique;nodeFillColor_Bingo-astrocytoma-unique;nodeFontSize_Bingo-astrocytoma-unique;nodeSize_Bingo-astrocytoma-unique;nodeType_Bingo-astrocytoma-unique;pValue_Bingo-astrocytoma-unique;selected;shared name;X_Bingo-astrocytoma-unique;xx_Bingo-astrocytoma-unique
153569;2.10E-01;protein destabilization;14306;31648;9;0.677653953;14;2;ellipse;1.29E-01;false;31648;217;1
153633;2.10E-01;somatic stem cell division;14306;48103;9;0.677653953;14;2;ellipse;1.29E-01;false;48103;217;1
153757;2.10E-01;regulation of cholesterol biosynthetic process;14306;45540;9;0.677653953;14;2;ellipse;1.29E-01;false;45540;217;1
154096;2.10E-01;macrophage differentiation;14306;30225;9;0.677653953;14;2;ellipse;1.29E-01;false;30225;217;1
154128;2.10E-01;regulation of mitochondrial membrane permeability;14306;46902;9;0.677653953;14;2;ellipse;1.29E-01;false;46902;217;1
154404;2.10E-01;mammary gland epithelial cell proliferation;14306;33598;9;0.677653953;14;2;ellipse;1.29E-01;false;33598;217;1
154566;2.10E-01;energy coupled proton transport, against electrochemical gradient;14306;15988;9;0.677653953;14;2;ellipse;1.29E-01;false;15988;217;1
154567;2.10E-01;ATP hydrolysis coupled proton transport;14306;15991;9;0.677653953;14;2;ellipse;1.29E-01;false;15991;217;1
155191;2.10E-01;histone monoubiquitination;14306;10390;9;0.677653953;14;2;ellipse;1.29E-01;false;10390;217;1
150145;2.13E-01;regulation of cell projection organization;14306;31344;128;0.67234433;14;4;ellipse;1.30E-01;false;31344;217;4
151061;2.15E-01;leukocyte mediated immunity;14306;2443;83;0.667487484;14;3.464101615;ellipse;1.32E-01;false;2443;217;3
148392;2.15E-01;negative regulation of T cell activation;14306;50868;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;50868;217;2
148407;2.15E-01;immune effector process;14306;2252;129;0.666924739;14;4;ellipse;1.33E-01;false;2252;217;4
148498;2.15E-01;regulation of endothelial cell migration;14306;10594;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;10594;217;2
148526;2.15E-01;regulation of JUN kinase activity;14306;43506;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;43506;217;2
149191;2.15E-01;regulation of microtubule cytoskeleton organization;14306;70507;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;70507;217;2
149318;2.15E-01;negative regulation of protein complex disassembly;14306;43242;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;43242;217;2
149541;2.15E-01;hair cycle process;14306;22405;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;22405;217;2
150729;2.15E-01;skeletal system development;14306;1501;332;0.666924739;14;5.656854249;ellipse;1.33E-01;false;1501;217;8
151075;2.15E-01;negative regulation of defense response;14306;31348;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;31348;217;2
151214;2.15E-01;molting cycle process;14306;22404;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;22404;217;2
151597;2.15E-01;triglyceride metabolic process;14306;6641;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;6641;217;2
152313;2.15E-01;hair follicle development;14306;1942;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;1942;217;2
153029;2.15E-01;regulation of transporter activity;14306;32409;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;32409;217;2
154421;2.15E-01;glycolysis;14306;6096;42;0.666924739;14;2.828427125;ellipse;1.33E-01;false;6096;217;2
148567;2.23E-01;positive regulation of heat generation;14306;31652;10;0.651481463;14;2;ellipse;1.42E-01;false;31652;217;1
148622;2.23E-01;adaptation of signaling pathway;14306;23058;10;0.651481463;14;2;ellipse;1.42E-01;false;23058;217;1
148623;2.23E-01;negative adaptation of signaling pathway;14306;22401;10;0.651481463;14;2;ellipse;1.42E-01;false;22401;217;1
148986;2.23E-01;myeloid dendritic cell activation;14306;1773;10;0.651481463;14;2;ellipse;1.42E-01;false;1773;217;1
149001;2.23E-01;negative regulation of multi-organism process;14306;43901;10;0.651481463;14;2;ellipse;1.42E-01;false;43901;217;1
149009;2.23E-01;positive regulation of immune effector process;14306;2699;43;0.651481463;14;2.828427125;ellipse;1.38E-01;false;2699;217;2
149032;2.23E-01;urea cycle;14306;50;10;0.651481463;14;2;ellipse;1.42E-01;false;50;217;1
149613;2.23E-01;cellular response to metal ion;14306;71248;10;0.651481463;14;2;ellipse;1.42E-01;false;71248;217;1
149665;2.23E-01;regulation of coagulation;14306;50818;43;0.651481463;14;2.828427125;ellipse;1.38E-01;false;50818;217;2
149727;2.23E-01;autophagy;14306;6914;43;0.651481463;14;2.828427125;ellipse;1.38E-01;false;6914;217;2
149869;2.23E-01;positive regulation of protein transport;14306;51222;85;0.651481463;14;3.464101615;ellipse;1.39E-01;false;51222;217;3
149881;2.23E-01;regulation of heat generation;14306;31650;10;0.651481463;14;2;ellipse;1.42E-01;false;31650;217;1
149936;2.23E-01;flavonoid metabolic process;14306;9812;10;0.651481463;14;2;ellipse;1.42E-01;false;9812;217;1
149957;2.23E-01;succinate metabolic process;14306;6105;10;0.651481463;14;2;ellipse;1.42E-01;false;6105;217;1
149992;2.23E-01;substrate adhesion-dependent cell spreading;14306;34446;10;0.651481463;14;2;ellipse;1.42E-01;false;34446;217;1
150356;2.23E-01;B cell receptor signaling pathway;14306;50853;10;0.651481463;14;2;ellipse;1.42E-01;false;50853;217;1
150742;2.23E-01;regulation of receptor biosynthetic process;14306;10869;10;0.651481463;14;2;ellipse;1.42E-01;false;10869;217;1
150744;2.23E-01;trabecula formation;14306;60343;10;0.651481463;14;2;ellipse;1.42E-01;false;60343;217;1
150773;2.23E-01;ER overload response;14306;6983;10;0.651481463;14;2;ellipse;1.42E-01;false;6983;217;1
150831;2.23E-01;regulation of leukocyte degranulation;14306;43300;10;0.651481463;14;2;ellipse;1.42E-01;false;43300;217;1
150896;2.23E-01;desensitization of G-protein coupled receptor protein signaling pathway;14306;2029;10;0.651481463;14;2;ellipse;1.42E-01;false;2029;217;1
151121;2.23E-01;positive regulation of activated T cell proliferation;14306;42104;10;0.651481463;14;2;ellipse;1.42E-01;false;42104;217;1
151268;2.23E-01;centrosome duplication;14306;51298;10;0.651481463;14;2;ellipse;1.42E-01;false;51298;217;1
151501;2.23E-01;regulation of endocrine process;14306;44060;10;0.651481463;14;2;ellipse;1.42E-01;false;44060;217;1
151646;2.23E-01;branch elongation of an epithelium;14306;60602;10;0.651481463;14;2;ellipse;1.42E-01;false;60602;217;1
151665;2.23E-01;nose development;14306;43584;10;0.651481463;14;2;ellipse;1.42E-01;false;43584;217;1
151711;2.23E-01;axis elongation;14306;3401;10;0.651481463;14;2;ellipse;1.42E-01;false;3401;217;1
151766;2.23E-01;response to hyperoxia;14306;55093;10;0.651481463;14;2;ellipse;1.42E-01;false;55093;217;1
151838;2.23E-01;cellular response to inorganic substance;14306;71241;10;0.651481463;14;2;ellipse;1.42E-01;false;71241;217;1
151861;2.23E-01;regulation of cardiac muscle contraction;14306;55117;10;0.651481463;14;2;ellipse;1.42E-01;false;55117;217;1
151949;2.23E-01;regulation of T-helper 2 type immune response;14306;2828;10;0.651481463;14;2;ellipse;1.42E-01;false;2828;217;1
151982;2.23E-01;regulation of muscle cell apoptosis;14306;10660;10;0.651481463;14;2;ellipse;1.42E-01;false;10660;217;1
152256;2.23E-01;regulation of branching involved in salivary gland morphogenesis;14306;60693;10;0.651481463;14;2;ellipse;1.42E-01;false;60693;217;1
152263;2.23E-01;V(D)J recombination;14306;33151;10;0.651481463;14;2;ellipse;1.42E-01;false;33151;217;1
152506;2.23E-01;response to bacterium;14306;9617;231;0.651481463;14;4.898979486;ellipse;1.40E-01;false;9617;217;6
152516;2.23E-01;cerebellar cortex formation;14306;21697;10;0.651481463;14;2;ellipse;1.42E-01;false;21697;217;1
152524;2.23E-01;copper ion homeostasis;14306;55070;10;0.651481463;14;2;ellipse;1.42E-01;false;55070;217;1
152639;2.23E-01;endothelial cell proliferation;14306;1935;10;0.651481463;14;2;ellipse;1.42E-01;false;1935;217;1
152762;2.23E-01;regulation of muscle hypertrophy;14306;14743;10;0.651481463;14;2;ellipse;1.42E-01;false;14743;217;1
153264;2.23E-01;double-strand break repair via nonhomologous end joining;14306;6303;10;0.651481463;14;2;ellipse;1.42E-01;false;6303;217;1
153755;2.23E-01;T-helper 1 type immune response;14306;42088;10;0.651481463;14;2;ellipse;1.42E-01;false;42088;217;1
154206;2.23E-01;regulation of catecholamine metabolic process;14306;42069;10;0.651481463;14;2;ellipse;1.42E-01;false;42069;217;1
155054;2.23E-01;female meiosis;14306;7143;10;0.651481463;14;2;ellipse;1.42E-01;false;7143;217;1
155119;2.23E-01;activation of protein kinase B activity;14306;32148;10;0.651481463;14;2;ellipse;1.42E-01;false;32148;217;1
148937;2.25E-01;energy reserve metabolic process;14306;6112;44;0.647338923;14;2.828427125;ellipse;1.43E-01;false;6112;217;2
149735;2.25E-01;regulation of exocytosis;14306;17157;44;0.647338923;14;2.828427125;ellipse;1.43E-01;false;17157;217;2
150905;2.25E-01;hair cycle;14306;42633;44;0.647338923;14;2.828427125;ellipse;1.43E-01;false;42633;217;2
151213;2.25E-01;molting cycle;14306;42303;44;0.647338923;14;2.828427125;ellipse;1.43E-01;false;42303;217;2
149064;2.26E-01;regulation of homeostatic process;14306;32844;133;0.646662917;14;4;ellipse;1.44E-01;false;32844;217;4
149291;2.32E-01;immune response;14306;6955;619;0.63465473;14;7.211102551;ellipse;1.48E-01;false;6955;217;13
150128;2.33E-01;BMP signaling pathway;14306;30509;45;0.633067142;14;2.828427125;ellipse;1.49E-01;false;30509;217;2
151261;2.33E-01;immune response-regulating cell surface receptor signaling pathway;14306;2768;45;0.633067142;14;2.828427125;ellipse;1.49E-01;false;2768;217;2
154595;2.33E-01;protein tetramerization;14306;51262;45;0.633067142;14;2.828427125;ellipse;1.49E-01;false;51262;217;2
148963;2.33E-01;defense response;14306;6952;620;0.632074399;14;7.211102551;ellipse;1.49E-01;false;6952;217;13
148383;2.35E-01;regulation of smooth muscle cell differentiation;14306;51150;11;0.628296769;14;2;ellipse;1.55E-01;false;51150;217;1
148532;2.35E-01;regulation of chemokine biosynthetic process;14306;45073;11;0.628296769;14;2;ellipse;1.55E-01;false;45073;217;1
148564;2.35E-01;membrane protein intracellular domain proteolysis;14306;31293;11;0.628296769;14;2;ellipse;1.55E-01;false;31293;217;1
148733;2.35E-01;regulation of odontogenesis;14306;42481;11;0.628296769;14;2;ellipse;1.55E-01;false;42481;217;1
148795;2.35E-01;membrane hyperpolarization;14306;60081;11;0.628296769;14;2;ellipse;1.55E-01;false;60081;217;1
149031;2.35E-01;urea metabolic process;14306;19627;11;0.628296769;14;2;ellipse;1.55E-01;false;19627;217;1
149074;2.35E-01;positive regulation of cell morphogenesis involved in differentiation;14306;10770;11;0.628296769;14;2;ellipse;1.55E-01;false;10770;217;1
149332;2.35E-01;icosanoid transport;14306;71715;11;0.628296769;14;2;ellipse;1.55E-01;false;71715;217;1
149383;2.35E-01;cell fate commitment;14306;45165;136;0.628296769;14;4;ellipse;1.52E-01;false;45165;217;4
149394;2.35E-01;hair follicle maturation;14306;48820;11;0.628296769;14;2;ellipse;1.55E-01;false;48820;217;1
149414;2.35E-01;positive regulation of hormone secretion;14306;46887;46;0.628296769;14;2.828427125;ellipse;1.54E-01;false;46887;217;2
149594;2.35E-01;T cell costimulation;14306;31295;11;0.628296769;14;2;ellipse;1.55E-01;false;31295;217;1
149637;2.35E-01;mRNA polyadenylation;14306;6378;11;0.628296769;14;2;ellipse;1.55E-01;false;6378;217;1
149649;2.35E-01;epithelial cell differentiation involved in prostate gland development;14306;60742;11;0.628296769;14;2;ellipse;1.55E-01;false;60742;217;1
149755;2.35E-01;osteoblast development;14306;2076;11;0.628296769;14;2;ellipse;1.55E-01;false;2076;217;1
149795;2.35E-01;lymphocyte costimulation;14306;31294;11;0.628296769;14;2;ellipse;1.55E-01;false;31294;217;1
150035;2.35E-01;oxaloacetate metabolic process;14306;6107;11;0.628296769;14;2;ellipse;1.55E-01;false;6107;217;1
150078;2.35E-01;muscle adaptation;14306;43500;11;0.628296769;14;2;ellipse;1.55E-01;false;43500;217;1
150130;2.35E-01;amide biosynthetic process;14306;43604;11;0.628296769;14;2;ellipse;1.55E-01;false;43604;217;1
150149;2.35E-01;icosanoid secretion;14306;32309;11;0.628296769;14;2;ellipse;1.55E-01;false;32309;217;1
150172;2.35E-01;regulation of mitochondrial membrane potential;14306;51881;11;0.628296769;14;2;ellipse;1.55E-01;false;51881;217;1
150366;2.35E-01;transcription, DNA-dependent;14306;6351;291;0.628296769;14;5.291502622;ellipse;1.55E-01;false;6351;217;7
150623;2.35E-01;arachidonic acid secretion;14306;50482;11;0.628296769;14;2;ellipse;1.55E-01;false;50482;217;1
150960;2.35E-01;prostate glandular acinus development;14306;60525;11;0.628296769;14;2;ellipse;1.55E-01;false;60525;217;1
151103;2.35E-01;epidermis development;14306;8544;186;0.628296769;14;4.472135955;ellipse;1.53E-01;false;8544;217;5
151253;2.35E-01;transcription;14306;6350;345;0.628296769;14;5.656854249;ellipse;1.55E-01;false;6350;217;8
151634;2.35E-01;regulation of myeloid leukocyte mediated immunity;14306;2886;11;0.628296769;14;2;ellipse;1.55E-01;false;2886;217;1
151967;2.35E-01;negative regulation of alpha-beta T cell activation;14306;46636;11;0.628296769;14;2;ellipse;1.55E-01;false;46636;217;1
152307;2.35E-01;astrocyte differentiation;14306;48708;11;0.628296769;14;2;ellipse;1.55E-01;false;48708;217;1
152316;2.35E-01;tumor necrosis factor-mediated signaling pathway;14306;33209;11;0.628296769;14;2;ellipse;1.55E-01;false;33209;217;1
152320;2.35E-01;positive regulation of fatty acid biosynthetic process;14306;45723;11;0.628296769;14;2;ellipse;1.55E-01;false;45723;217;1
152421;2.35E-01;arachidonic acid metabolic process;14306;19369;11;0.628296769;14;2;ellipse;1.55E-01;false;19369;217;1
152425;2.35E-01;positive regulation of intracellular transport;14306;32388;46;0.628296769;14;2.828427125;ellipse;1.54E-01;false;32388;217;2
152620;2.35E-01;detection of mechanical stimulus involved in sensory perception;14306;50974;11;0.628296769;14;2;ellipse;1.55E-01;false;50974;217;1
152804;2.35E-01;negative regulation of cytokine-mediated signaling pathway;14306;1960;11;0.628296769;14;2;ellipse;1.55E-01;false;1960;217;1
152957;2.35E-01;hexose metabolic process;14306;19318;185;0.628296769;14;4.472135955;ellipse;1.51E-01;false;19318;217;5
153347;2.35E-01;mRNA cleavage;14306;6379;11;0.628296769;14;2;ellipse;1.55E-01;false;6379;217;1
153412;2.35E-01;cytoskeleton-dependent intracellular transport;14306;30705;46;0.628296769;14;2.828427125;ellipse;1.54E-01;false;30705;217;2
153709;2.35E-01;cellular extravasation;14306;45123;11;0.628296769;14;2;ellipse;1.55E-01;false;45123;217;1
153759;2.35E-01;regulation of T cell differentiation in the thymus;14306;33081;11;0.628296769;14;2;ellipse;1.55E-01;false;33081;217;1
154333;2.35E-01;positive regulation of epithelial to mesenchymal transition;14306;10718;11;0.628296769;14;2;ellipse;1.55E-01;false;10718;217;1
154486;2.35E-01;regulation of cell adhesion mediated by integrin;14306;33628;11;0.628296769;14;2;ellipse;1.55E-01;false;33628;217;1
154618;2.35E-01;SCF-dependent proteasomal ubiquitin-dependent protein catabolic process;14306;31146;11;0.628296769;14;2;ellipse;1.55E-01;false;31146;217;1
154728;2.35E-01;ventricular cardiac muscle cell differentiation;14306;55012;11;0.628296769;14;2;ellipse;1.55E-01;false;55012;217;1
154796;2.35E-01;positive regulation of epithelial cell differentiation;14306;30858;11;0.628296769;14;2;ellipse;1.55E-01;false;30858;217;1
154915;2.35E-01;regulation of transforming growth factor-beta production;14306;71634;11;0.628296769;14;2;ellipse;1.55E-01;false;71634;217;1
155075;2.35E-01;regulation of Rac protein signal transduction;14306;35020;11;0.628296769;14;2;ellipse;1.55E-01;false;35020;217;1
150755;2.36E-01;cellular macromolecule biosynthetic process;14306;34645;1033;0.626932884;14;8.94427191;ellipse;1.55E-01;false;34645;217;20
150669;2.37E-01;nuclear mRNA splicing, via spliceosome;14306;398;90;0.624371951;14;3.464101615;ellipse;1.56E-01;false;398;217;3
152020;2.37E-01;RNA splicing, via transesterification reactions with bulged adenosine as nucleophile;14306;377;90;0.624371951;14;3.464101615;ellipse;1.56E-01;false;377;217;3
149870;2.42E-01;positive regulation of protein secretion;14306;50714;47;0.61676048;14;2.828427125;ellipse;1.59E-01;false;50714;217;2
148867;2.43E-01;negative regulation of immune system process;14306;2683;91;0.615148404;14;3.464101615;ellipse;1.60E-01;false;2683;217;3
150259;2.43E-01;mRNA transport;14306;51028;91;0.615148404;14;3.464101615;ellipse;1.60E-01;false;51028;217;3
150666;2.45E-01;protein localization;14306;8104;921;0.610980155;14;8.485281374;ellipse;1.62E-01;false;8104;217;18
148808;2.45E-01;RNA biosynthetic process;14306;32774;295;0.610151606;14;5.291502622;ellipse;1.62E-01;false;32774;217;7
148779;2.47E-01;embryonic organ morphogenesis;14306;48562;140;0.606593993;14;4;ellipse;1.64E-01;false;48562;217;4
151010;2.47E-01;regulation of cell morphogenesis involved in differentiation;14306;10769;92;0.606593993;14;3.464101615;ellipse;1.64E-01;false;10769;217;3
153742;2.47E-01;regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;14306;90092;92;0.606593993;14;3.464101615;ellipse;1.64E-01;false;90092;217;3
149821;2.48E-01;acylglycerol metabolic process;14306;6639;48;0.604714155;14;2.828427125;ellipse;1.65E-01;false;6639;217;2
150246;2.48E-01;negative regulation of cell adhesion;14306;7162;48;0.604714155;14;2.828427125;ellipse;1.65E-01;false;7162;217;2
148608;2.49E-01;oocyte maturation;14306;1556;12;0.604441073;14;2;ellipse;1.68E-01;false;1556;217;1
148698;2.49E-01;induction of positive chemotaxis;14306;50930;12;0.604441073;14;2;ellipse;1.68E-01;false;50930;217;1
149387;2.49E-01;positive regulation of epidermal growth factor receptor signaling pathway;14306;45742;12;0.604441073;14;2;ellipse;1.68E-01;false;45742;217;1
149711;2.49E-01;phenylpropanoid metabolic process;14306;9698;12;0.604441073;14;2;ellipse;1.68E-01;false;9698;217;1
149757;2.49E-01;catecholamine biosynthetic process;14306;42423;12;0.604441073;14;2;ellipse;1.68E-01;false;42423;217;1
149772;2.49E-01;regulation of cholesterol metabolic process;14306;90181;12;0.604441073;14;2;ellipse;1.68E-01;false;90181;217;1
150163;2.49E-01;estrogen receptor signaling pathway;14306;30520;12;0.604441073;14;2;ellipse;1.68E-01;false;30520;217;1
150275;2.49E-01;positive regulation of collagen metabolic process;14306;10714;12;0.604441073;14;2;ellipse;1.68E-01;false;10714;217;1
150276;2.49E-01;positive regulation of collagen biosynthetic process;14306;32967;12;0.604441073;14;2;ellipse;1.68E-01;false;32967;217;1
150290;2.49E-01;mating behavior;14306;7617;12;0.604441073;14;2;ellipse;1.68E-01;false;7617;217;1
150293;2.49E-01;negative regulation of T cell differentiation;14306;45581;12;0.604441073;14;2;ellipse;1.68E-01;false;45581;217;1
